grape_Malbec,flavor_score_non_oak,flavor_score_tree_fruit,grape_Sauvignon Blanc,flavor_score_oak,flavor_score_spices,grape_Sémillon,grape_Shiraz/Syrah,grape_Pinot Gris,grape_Petit Verdot,flavor_score_black_fruit,flavor_score_microbio,flavor_score_red_fruit,grape_Zinfandel,flavor_score_tropical_fruit,flavor_score_earth,grape_Petite Sirah,ratings_average,wine_name,wine_type,wine_style,taste_intensity,flavor_score_citrus_fruit,taste_fizziness,grape_Carménère,flavor_score_vegetal,grape_Cabernet Franc,grape_Pinot Noir,taste_sweetness,ratings_count,taste_acidity,grape_Chardonnay,natural_wine,taste_tannin,grape_Merlot,vintage,flavor_score_dried_fruit,winery_name,grape_Cabernet Sauvignon,flavor_score_floral
,0.01454468802698145,0.31429173693086004,,0.04236930860033727,0.021711635750421586,1,,,,0.0031618887015177066,0.05417369308600337,0.005269814502529511,,0.07546374367622259,0.13406408094435077,,4,Pine Ridge Chenin Blanc - Viognier 2016,Chenin Blanc - Viognier,Californian White Blend,3.9417474,0.25379426644182124,,,0.038575042158516024,,,2.411284,2279,2.6319404,1,False,,,2016,0.0031618887015177066,Pine Ridge,,0.039418212478920744
,0.1870748299319728,0.006802721088435374,,0.25170068027210885,0.1836734693877551,,,,,0.1564625850340136,0.023809523809523808,0.10204081632653061,,0.003401360544217687,0.06802721088435375,,3.3,Redwood Creek Cabernet Sauvignon 2011,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.6607757,0.006802721088435374,,,,,,2.1461637,2279,2.8649318,,False,3.2534802,,2011,0.006802721088435374,Redwood Creek,1,0.003401360544217687
,0.12611607142857142,0.010044642857142858,,0.27046130952380953,0.10491071428571429,,,,,0.1566220238095238,0.052455357142857144,0.1324404761904762,,0.002976190476190476,0.10416666666666667,,3.6,Bogle Cabernet Sauvignon 2013,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.7707906,0.00855654761904762,,,0.014508928571428572,,,1.5752233,2278,3.0229316,,False,3.3334463,,2013,0.010788690476190476,Bogle,1,0.005952380952380952
1,0.14095480946309677,0.002266610001416631,,0.23969400764980875,0.10015582943759739,,,,1,0.18472871511545544,0.033290834395806775,0.08740614817962884,,0.0016999575010624734,0.16418756197761722,,4.7,Opus One Opus One 2007,Opus One,Napa Valley Bordeaux Blend,4.643181,0.003116588751947868,,,0.010908060631817538,1,,1.6659442,2276,3.8565729,,False,3.3792841,1,2007,0.016857911885536196,Opus One,1,0.014732965009208104
,0.14749780509218613,0.0030728709394205445,,0.24582967515364354,0.10798946444249341,,,,,0.2115891132572432,0.02633889376646181,0.12510974539069358,,0.001755926251097454,0.1009657594381036,,3.7,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon 2014,Vintner's Reserve Cabernet Sauvignon,Californian Cabernet Sauvignon,4.792615,0.005706760316066725,,,0.006584723441615452,,,1.6132419,2270,3.0762775,,False,3.3892732,,2014,0.014486391571553995,Kendall-Jackson,1,0.0030728709394205445
,0.13232963549920762,0.003961965134706815,,0.1949286846275753,0.13312202852614896,,,,,0.12440570522979398,0.021394611727416798,0.24484944532488115,,0.001584786053882726,0.08557844690966719,,3.9,J Vineyards Pinot Noir (Monterey/Sonoma/Santa Barbara) 2016,Pinot Noir (Monterey/Sonoma/Santa Barbara),Californian Pinot Noir,3.1602361,0.012678288431061807,,,0.009508716323296355,,1,1.593723,2269,3.3996778,,False,2.1172945,,2016,0.014263074484944533,J Vineyards,,0.021394611727416798
,0.10553410553410554,0.005148005148005148,,0.2410982410982411,0.06606606606606606,,,,,0.12998712998713,0.02702702702702703,0.28142428142428144,,0.000858000858000858,0.0990990990990991,,3.4,Mark West California Pinot Noir 2013,California Pinot Noir,Californian Pinot Noir,2.9767907,0.007293007293007293,,,0.016302016302016303,,1,1.4631801,2268,3.4351902,,False,2.1076324,,2013,0.012441012441012441,Mark West,,0.007722007722007722
1,0.13793989211405086,0.0030824556896994607,,0.23246853326483433,0.11379398921140509,,,,1,0.19547906498844078,0.028769586437194964,0.11096840482918058,,,0.13511430773182637,,4.4,Orin Swift Papillon 2013,Papillon,Napa Valley Bordeaux Blend,4.8894577,0.0020549704597996403,,,0.010531723606473156,1,,1.6909221,2267,3.8964436,,False,3.448235,1,2013,0.019008476753146673,Orin Swift,1,0.010788594913948112
,0.12631315657828915,0.007503751875937969,,0.2868934467233617,0.12681340670335167,,,,,0.15107553776888444,0.03326663331665833,0.14057028514257128,,0.0022511255627813906,0.10355177588794397,,3.7,Rodney Strong Cabernet Sauvignon 2011,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.809503,0.00400200100050025,,,0.009004502251125562,,,1.4890851,2265,3.05544,,False,3.4015086,,2011,0.005502751375687844,Rodney Strong,1,0.0032516258129064533
,0.14221105527638192,0.003015075376884422,,0.22529313232830822,0.12847571189279733,,1,,,0.1830820770519263,0.026633165829145728,0.12981574539363483,1,0.0010050251256281408,0.11155778894472362,,4.2,Orin Swift Abstract 2014,Abstract,Californian Red Blend,4.875993,0.0038525963149078726,,,0.010385259631490788,,,1.7858555,2258,3.8274198,,False,3.4226286,1,2014,0.022278056951423784,Orin Swift,1,0.012395309882747068
,0.15438988095238096,0.005952380952380952,,0.23288690476190477,0.18080357142857142,,,,,0.16666666666666666,0.03162202380952381,0.1209077380952381,,0.002232142857142857,0.08035714285714286,,3.7,Bonterra Cabernet Sauvignon 2017,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.786636,0.005208333333333333,,,0.007068452380952381,,,1.4738826,2254,3.0842657,,False,3.4453325,,2017,0.00744047619047619,Bonterra,1,0.004464285714285714
,0.14438815276695247,0.0035074045206547155,,0.22272018706157443,0.12977396726422447,,,,,0.15354637568199533,0.028838659392049885,0.17186282151208107,,0.0009742790335151987,0.1063912704598597,,4.4,Belle Glos Las Alturas Vineyard Pinot Noir 2017,Las Alturas Vineyard Pinot Noir,Californian Pinot Noir,3.3557324,0.003117692907248636,,,0.006430241621200311,,1,1.8350884,2247,3.4236693,,False,2.0312817,,2017,0.019290724863600936,Belle Glos,,0.009158222915042868
,0.15875,0.0025,,0.22875,0.14875,,1,,,0.15,0.015,0.13125,1,0.0025,0.10625,,4.1,Carne Humana Red 2012,Red,Californian Red Blend,4.8782697,0.00875,,,0.0125,,,1.9122075,2245,3.915596,,False,3.389199,1,2012,0.02375,Carne Humana,1,0.01125
,0.11933260790714545,0.00797968806673921,,0.21254987305041712,0.12332245194051505,,,,,0.22234312658686978,0.03373231773667029,0.11643090315560392,,0.0025389916575988395,0.11207834602829161,1,3.7,Bogle Petite Sirah 2016,Petite Sirah,Californian Petite Sirah,4.4700274,0.005803409503083061,,,0.01088139281828074,,,1.6628218,2242,3.489069,,False,4.3382344,,2016,0.025027203482045703,Bogle,,0.00797968806673921
,0.12846612846612845,0.007371007371007371,,0.23762723762723761,0.10354510354510355,,,,,0.1955071955071955,0.023166023166023165,0.12951912951912953,,0.002808002808002808,0.13724113724113723,,4.1,Charles Krug Cabernet Sauvignon 2016,Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.790997,0.009126009126009126,,,0.009126009126009126,,,1.4866092,2237,3.4636421,,False,3.391047,,2016,0.01088101088101088,Charles Krug,1,0.005616005616005616
,0.14010507880910683,0.0015761821366024518,,0.30630472854640983,0.1138353765323993,,,,,0.15656742556917688,0.025919439579684764,0.09457092819614711,,0.0005253940455341507,0.13012259194395798,,4.4,Silver Oak Alexander Valley Cabernet Sauvignon 2015,Alexander Valley Cabernet Sauvignon,Californian Cabernet Sauvignon,4.769281,0.0021015761821366026,,,0.011208406304728547,,,1.4508469,2234,3.0015786,,False,3.312077,,2015,0.00893169877408056,Silver Oak,1,0.008231173380035026
,0.11590296495956873,0.004492362982929021,,0.252470799640611,0.10557053009883198,,,,,0.20844564240790656,0.027403414195867025,0.13656783468104222,,0.0004492362982929021,0.1105121293800539,,3.9,Beaulieu Vineyard (BV) Napa Valley Cabernet Sauvignon 2016,Napa Valley Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.7561603,0.0026954177897574125,,,0.010332434860736747,,,1.6709285,2232,3.406125,,False,3.3792398,,2016,0.015274034141958671,Beaulieu Vineyard (BV),1,0.009883198562443846
,0.08221797323135756,0.10564053537284895,,0.30879541108986613,0.06787762906309751,,,,,0.005258126195028681,0.22036328871892927,0.006692160611854685,,0.04206500956022945,0.0372848948374761,,3.8,Bogle Chardonnay 2015,Chardonnay,Californian Chardonnay,4.7900505,0.07170172084130019,,,0.044216061185468454,,,2.8526287,2231,3.118275,1,False,,,2015,0.0021510516252390057,Bogle,,0.0057361376673040155
,0.13172043010752688,0.004224270353302612,,0.24001536098310292,0.10714285714285714,,,,,0.1935483870967742,0.026881720430107527,0.15360983102918588,,0.0007680491551459293,0.11098310291858679,,3.7,Hess Select Cabernet Sauvignon 2012,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.791574,0.0019201228878648233,,,0.009216589861751152,,,1.5851622,2228,2.990071,,False,3.3271775,,2012,0.011904761904761904,Hess Select,1,0.008064516129032258
,0.07894736842105263,0.007017543859649123,,0.22631578947368422,0.06754385964912281,,,,,0.2719298245614035,0.02368421052631579,0.18333333333333332,,,0.11578947368421053,,3.7,Line 39 Cabernet Sauvignon 2016,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.7203813,0.002631578947368421,,,0.007894736842105263,,,1.5942758,2227,3.0244324,,False,3.417337,,2016,0.012280701754385965,Line 39,1,0.002631578947368421
,0.10799884493213976,0.0028876696505919725,,0.21022235056309557,0.09789200115506785,,,,,0.23101357204735778,0.03205313312157089,0.19289633265954376,,0.001155067860236789,0.08547502165752238,,3.7,Liberty School Cabernet Sauvignon 2010,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.858951,0.0014438348252959862,,,0.007796708056598325,,,1.6012486,2224,2.992975,,False,3.3081112,,2010,0.021368755414380596,Liberty School,1,0.007796708056598325
,0.1363400725764645,0.003283221012614481,,0.23932953170900292,0.11802315534819423,,,,,0.21202695697252463,0.02436495593571799,0.11785035424226716,,0.0008640055296353896,0.10851909452220494,,4.1,Beringer Knights Valley Cabernet Sauvignon 2017,Knights Valley Cabernet Sauvignon,Californian Cabernet Sauvignon,4.838688,0.0012096077414895455,,,0.01157767409711422,,,1.6474847,2219,3.0263636,,False,3.4399838,,2017,0.019526524969759807,Beringer,1,0.007084845343010195
,0.1442016806722689,0.005378151260504202,,0.2450420168067227,0.13142857142857142,,,,,0.18924369747899158,0.024873949579831932,0.15092436974789916,,0.004705882352941176,0.07394957983193277,,3.7,Sterling Vineyards Vintner's Collection Cabernet Sauvignon 2016,Vintner's Collection Cabernet Sauvignon,Californian Cabernet Sauvignon,4.791486,0.006386554621848739,,,0.010084033613445379,,,1.654165,2211,3.0322504,,False,3.3676715,,2016,0.008067226890756302,Sterling Vineyards,1,0.005714285714285714
,0.1461228517391662,0.002384672313132144,,0.23394457692623963,0.12992352602582025,,1,,,0.17523229997533096,0.026889236082559,0.139544445358112,1,0.000657840638105419,0.10188306882657676,,4.3,The Prisoner Red Blend 2018,Red Blend,Californian Red Blend,4.8780136,0.0024669023928953213,,,0.006742866540580544,,,1.8102701,2210,3.8617663,,False,3.3234847,1,2018,0.027629306800427595,The Prisoner,1,0.006578406381054189
,0.1473377097009482,0.002188183807439825,,0.2727935813274982,0.12691466083150985,,,,,0.16338439095550694,0.03574033552151714,0.12910284463894967,,0.0007293946024799417,0.08460977388767323,,3.8,The Show Cabernet Sauvignon 2014,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8523073,0.0029175784099197666,,,0.01312910284463895,,,1.7121316,2210,3.0336387,,False,3.5403,,2014,0.0175054704595186,The Show,1,0.0036469730123997084
,0.09147286821705426,0.010852713178294573,,0.17751937984496124,0.08759689922480621,,,,,0.09612403100775194,0.04573643410852713,0.34186046511627904,,0.002325581395348837,0.11395348837209303,,3.7,Line 39 Pinot Noir 2016,Pinot Noir,Californian Pinot Noir,2.9341893,0.008527131782945736,,,0.0069767441860465115,,1,1.5299954,2208,3.4418187,,False,2.0737085,,2016,0.010852713178294573,Line 39,,0.006201550387596899
,0.14263978699125143,0.0041841004184100415,,0.23735260555344237,0.12780524914416128,,,,,0.18524153670597185,0.02510460251046025,0.13160897679726133,,0.0003803727653100038,0.11182959300114112,,4.2,Chappellet Mountain Cuvée 2016,Mountain Cuvée,Napa Valley Cabernet Sauvignon,4.77588,0.003423354887790034,,,0.009509319132750094,,,1.6355996,2206,3.392564,,False,3.2567432,,2016,0.013693419551160137,Chappellet,1,0.0072270825408900724
,0.09328028293545534,0.019451812555260833,,0.17727674624226347,0.07957559681697612,,,,,0.09593280282935455,0.07206012378426171,0.2519893899204244,,0.003094606542882405,0.13395225464190982,,3.8,La Crema Monterey Pinot Noir 2012,Monterey Pinot Noir,Californian Pinot Noir,2.943376,0.02564102564102564,,,0.020778072502210435,,1,1.5233536,2205,3.4582026,,False,2.0644624,,2012,0.014588859416445624,La Crema,,0.01237842617152962
,0.15233320478210566,0.005399151561897416,,0.2875048206710374,0.07790204396451986,,,,,0.18819899730042422,0.023139220979560355,0.14327034323177787,,0.0015426147319706903,0.0935210181257231,,3.6,Dark Horse Cabernet Sauvignon 2012,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.820678,0.005784805244890089,,,0.005977632086386425,,,1.5977703,2202,3.0029757,,False,3.415132,,2012,0.010219822599305824,Dark Horse,1,0.00520632472040108
,0.15132408575031525,0.0012610340479192938,,0.23505674653215636,0.13795712484237074,,,,,0.1987389659520807,0.023707440100882726,0.1223203026481715,,0.001008827238335435,0.08902900378310215,,4.2,Quilt Cabernet Sauvignon 2014,Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.806678,0.002269861286254729,,,0.009331651954602775,,,1.8079911,2202,3.373762,,False,3.1901627,,2014,0.02042875157629256,Quilt,1,0.007566204287515763
,0.13708759954493743,0.006257110352673493,,0.23890784982935154,0.12571103526734925,,1,,,0.18657565415244595,0.020477815699658702,0.14562002275312855,1,0.0005688282138794084,0.10409556313993173,,4.2,Paraduxx Proprietary Red 2015,Proprietary Red,Californian Red Blend,4.7641473,0.002844141069397042,,,0.009670079635949944,,,1.6219401,2202,3.801436,,False,3.3412828,1,2015,0.013651877133105802,Paraduxx,1,0.008532423208191127
,0.09400179051029543,0.008057296329453895,,0.18576544315129812,0.10026857654431513,,,,,0.06266786034019696,0.049239033124440466,0.2757385854968666,,0.0013428827215756492,0.1718889883616831,,3.9,Au Bon Climat Pinot Noir Santa Barbara County 2017,Pinot Noir Santa Barbara County,Californian Pinot Noir,2.9225032,0.005819158460161146,,,0.01566696508504924,,1,1.5787133,2201,3.5106692,,False,2.0951638,,2017,0.01342882721575649,Au Bon Climat,,0.01611459265890779
,0.13533834586466165,0.007518796992481203,,0.2849624060150376,0.10075187969924812,,,,,0.17593984962406015,0.02857142857142857,0.11240601503759398,,0.00037593984962406017,0.1255639097744361,,4,Tom Gore Cabernet Sauvignon 2017,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.812321,0.005263157894736842,,,0.009398496240601503,,,1.555305,2198,2.9826431,,False,3.2590592,,2017,0.010902255639097745,Tom Gore,1,0.0030075187969924814
,0.1258741258741259,0.003076923076923077,,0.2248951048951049,0.0606993006993007,,1,,,0.21482517482517482,0.024615384615384615,0.18041958041958042,1,0.0011188811188811189,0.13090909090909092,,3.8,Ménage à Trois Midnight Dark Red Blend 2016,Midnight Dark Red Blend,Californian Red Blend,4.875709,0.003916083916083916,,,0.007832167832167832,,,1.7023928,2194,3.856867,,False,3.2677789,1,2016,0.014265734265734267,Ménage à Trois,1,0.0075524475524475524
,0.14026602176541716,0.0012091898428053204,,0.24546553808948005,0.10640870616686819,,,,,0.20918984280532044,0.019347037484885126,0.16928657799274485,,,0.08464328899637243,,3.7,Motto Backbone Cabernet Sauvignon 2014,Backbone Cabernet Sauvignon,Californian Cabernet Sauvignon,4.5968256,0.0012091898428053204,,,0.0036275695284159614,,,1.8963376,2194,2.9208689,,False,3.262582,,2014,0.013301088270858524,Motto,1,0.006045949214026602
,0.18537950332284014,0.0029147720648245307,,0.29614084178617234,0.07053748396875364,,,,,0.20275154482919436,0.0341611285997435,0.0819633904628658,,0.0005829544129649062,0.09338929695697797,,3.7,Carnivor Cabernet Sauvignon 2017,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.9090595,0.0016322723563017372,,,0.006529089425206949,,,1.8544241,2193,2.9818141,,False,3.4213994,,2017,0.016439314445610354,Carnivor,1,0.00757840736854378
,0.13624268227780734,0.1836083022884513,,0.20383182543906334,0.11282597126130921,1,,,,0.021287919105907396,0.07557211282597126,0.018626929217668974,,0.04204364023416711,0.11495476317189994,,3.6,Apothic White (Winemaker's Blend) 2014,White (Winemaker's Blend),Californian White Blend,3.9575012,0.05694518360830229,,,0.017030335284725917,,,3.0021312,2189,2.1546226,1,False,,,2014,0.004257583821181479,Apothic,,0.012772751463544438
,0.18209687308399755,0.0018393623543838135,,0.24034334763948498,0.16676885346413242,,,,,0.15818516247700798,0.026364193746167996,0.09135499693439608,1,,0.09258123850398528,,4,Ironstone Old Vine Zinfandel 2016,Old Vine Zinfandel,Californian Zinfandel,4.8518963,0.002452483139178418,,,0.008583690987124463,,,2.7256434,2186,1.7015498,,False,2.4681032,,2016,0.022685469037400367,Ironstone,,0.00674432863274065
,0.102,0.006,,0.204,0.1195,,,,,0.1015,0.032,0.262,,0.0005,0.1395,,3.6,Noble Vines 667 Pinot Noir 2013,667 Pinot Noir,Californian Pinot Noir,3.0380206,0.0065,,,0.0085,,1,1.6000881,2185,3.449235,,False,2.1337519,,2013,0.0105,Noble Vines,,0.0075
,0.014173228346456693,0.41732283464566927,,0.028346456692913385,0.02204724409448819,,,,,0.02204724409448819,0.05511811023622047,0.05354330708661417,,0.05196850393700787,0.10866141732283464,,3.7,Barefoot Moscato 2012,Moscato,,,0.16850393700787403,,,0.015748031496062992,,,,2184,,,False,,,2012,0.004724409448818898,Barefoot,,0.03779527559055118
,0.13624268227780734,0.1836083022884513,,0.20383182543906334,0.11282597126130921,1,,,,0.021287919105907396,0.07557211282597126,0.018626929217668974,,0.04204364023416711,0.11495476317189994,,3.6,Apothic White (Winemaker's Blend) 2012,White (Winemaker's Blend),Californian White Blend,3.9575012,0.05694518360830229,,,0.017030335284725917,,,3.0021312,2182,2.1546226,1,False,,,2012,0.004257583821181479,Apothic,,0.012772751463544438
,0.048102094240837695,0.22905759162303665,,0.15150523560209425,0.04744764397905759,1,,,,0.004253926701570681,0.11845549738219895,0.010143979057591623,,0.08115183246073299,0.0824607329842932,,3.8,Conundrum White Blend 2014,White Blend,Californian White Blend,3.9736698,0.1387434554973822,,,0.03370418848167539,,,2.7848876,2176,2.310686,1,False,,,2014,0.0068717277486911,Conundrum,,0.048102094240837695
,0.14440868865647627,0.0036202735317779565,,0.26790024135156876,0.10659694288012872,,,,,0.17135961383748993,0.038616251005631534,0.11866452131938858,,0.0008045052292839903,0.12389380530973451,,3.8,McManis Cabernet Sauvignon 2014,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.8187733,0.0036202735317779565,,,0.004022526146419952,,,1.7249682,2175,3.0323472,,False,3.3037586,,2014,0.012067578439259855,McManis,1,0.004424778761061947
,0.14010507880910683,0.0015761821366024518,,0.30630472854640983,0.1138353765323993,,,,,0.15656742556917688,0.025919439579684764,0.09457092819614711,,0.0005253940455341507,0.13012259194395798,,4.3,Silver Oak Alexander Valley Cabernet Sauvignon 2011,Alexander Valley Cabernet Sauvignon,Californian Cabernet Sauvignon,4.769281,0.0021015761821366026,,,0.011208406304728547,,,1.4508469,2173,3.0015786,,False,3.312077,,2011,0.00893169877408056,Silver Oak,1,0.008231173380035026
,0.16060888474681578,0.004659832246039142,,0.2687169928549239,0.0795278036657347,,,,,0.12177694936315626,0.032618825722273995,0.1435228331780056,1,0.0006213109661385523,0.13730972351662007,,3.9,OZV Zinfandel 2012,Zinfandel,Californian Zinfandel,4.9399524,0.0027958993476234857,,,0.005281143212177695,,,2.833059,2170,1.6388009,,False,2.343024,,2012,0.03758931345138242,OZV,,0.004970487729108419
,0.12114771519659936,0.0010626992561105207,,0.21679064824654623,0.12327311370882041,,1,,,0.1997874601487779,0.03294367693942614,0.16046758767268862,1,0.0010626992561105207,0.1030818278427205,,3.9,Saved Red 2012,Red,Californian Red Blend,4.8799467,0.004250797024442083,,,0.005313496280552604,,,1.6406441,2169,3.8849401,,False,3.473179,1,2012,0.024442082890541977,Saved,1,0.006376195536663124
,0.08095605242868158,0.006168080185042405,,0.2004626060138782,0.06707787201233616,,1,,,0.14417887432536622,0.051657671549730146,0.3346183500385505,1,0.002313030069390902,0.06476484194294525,,3.8,Ménage à Trois Silk Soft Red Blend 2016,Silk Soft Red Blend,Californian Red Blend,4.816442,0.004626060138781804,,,0.009252120277563608,,,1.6801509,2168,3.6846957,,False,2.9077387,1,2016,0.025443330763299923,Ménage à Trois,1,0.008481110254433308
,0.12846612846612845,0.007371007371007371,,0.23762723762723761,0.10354510354510355,,,,,0.1955071955071955,0.023166023166023165,0.12951912951912953,,0.002808002808002808,0.13724113724113723,,4.1,Charles Krug Cabernet Sauvignon 2014,Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.790997,0.009126009126009126,,,0.009126009126009126,,,1.4866092,2167,3.4636421,,False,3.391047,,2014,0.01088101088101088,Charles Krug,1,0.005616005616005616
,0.1242544731610338,0.008449304174950299,,0.21123260437375746,0.11630218687872763,,,,,0.09443339960238568,0.05616302186878728,0.28479125248508946,,0.0044731610337972166,0.06858846918489066,,3.7,Prophecy Pinot Noir 2014,Pinot Noir,Californian Pinot Noir,3.0687788,0.0064612326043737576,,,0.0044731610337972166,,1,2.0269234,2165,3.4301927,,False,2.0109792,,2014,0.014910536779324055,Prophecy,,0.0054671968190854875
,0.16134510869565216,0.004076086956521739,,0.22282608695652173,0.13417119565217392,,,,,0.18036684782608695,0.025815217391304348,0.13994565217391305,,0.0010190217391304348,0.10224184782608696,,3.9,Ghost Pines Cabernet Sauvignon 2015,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.847819,0.0020380434782608695,,,0.0078125,,,1.5655451,2160,3.029161,,False,3.3858492,,2015,0.014266304347826086,Ghost Pines,1,0.004076086956521739
,0.10584101888449715,0.005709266578831796,,0.19894598155467721,0.12604303908651734,,,,,0.1712779973649539,0.02854633289415898,0.22090469916556874,1,0.002635046113306983,0.09749670619235837,,3.4,Ravenswood Vintners Blend Old Vine Zinfandel 2011,Vintners Blend Old Vine Zinfandel,Californian Zinfandel,4.817493,0.005270092226613966,,,0.00834431269213878,,,2.4934714,2159,1.8245656,,False,2.5337656,,2011,0.024593763724198508,Ravenswood,,0.004391743522178305
,0.12270302311796087,0.002963841138114997,,0.2050978067575578,0.09187907528156491,,1,,,0.24599881446354474,0.024896265560165973,0.13633669235328985,1,0.0011855364552459987,0.10966212211025489,,3.8,Gnarly Head 1924 Double Black Red Blend (Limited Edition) 2015,1924 Double Black Red Blend (Limited Edition),Californian Red Blend,4.8899918,0.0017783046828689982,,,0.005334914048606995,,,1.9154582,2159,3.8434968,,False,3.4369664,1,2015,0.04208654416123296,Gnarly Head,1,0.01007705986959099
,0.1598984771573604,0.009644670050761422,,0.24263959390862944,0.13553299492385787,,,,,0.15532994923857868,0.029949238578680204,0.1416243654822335,,0.0010152284263959391,0.09543147208121827,,3.7,Chateau Souverain Cabernet Sauvignon 2016,Cabernet Sauvignon,Californian Cabernet Sauvignon,4.744611,0.01015228426395939,,,0.007106598984771574,,,1.5214896,2158,3.066427,,False,3.421904,,2016,0.007106598984771574,Chateau Souverain,1,0.004568527918781726
,0.12042440318302387,0.004774535809018567,,0.22122015915119364,0.1076923076923077,,,,,0.20424403183023873,0.027586206896551724,0.17188328912466844,,,0.10344827586206896,,4,Decoy Sonoma County Merlot 2017,Sonoma County Merlot,Californian Merlot,3.9239817,0.007427055702917772,,,0.00636604774535809,,,1.9565111,2157,1.8293239,,False,2.0716898,1,2017,0.016976127320954906,Decoy,,0.007957559681697613
,0.14330315329378707,0.0031220730565095223,,0.22416484545738372,0.1351857633468623,,,,,0.17577271308148612,0.025288791757727132,0.10958476428348424,1,0.001248829222603809,0.13674679987511706,,4.1,Michael David Winery Earthquake Zinfandel 2014,Earthquake Zinfandel,Californian Zinfandel,4.9083304,0.0021854511395566654,,,0.0062441461130190445,,,2.5510752,2156,1.7035127,,False,2.4944494,,2014,0.033406181704651886,Michael David Winery,,0.003746487667811427
,0.16259695489801781,0.0037345590347601263,,0.21832806664751508,0.1281241022694628,,,,,0.12094225797184717,0.03131284113760414,0.2013789141051422,,0.0008618213157138753,0.09422579718471703,,4.4,Belle Glos Dairyman Vineyard Pinot Noir 2016,Dairyman Vineyard Pinot Noir,Californian Pinot Noir,3.3364723,0.002298190175237001,,,0.007756391841424878,,1,1.7546958,2155,3.3903656,,False,1.9939833,,2016,0.018672795173800633,Belle Glos,,0.009767308244757253
1,0.15045223913523054,0.0024266490183101697,,0.23759099933818664,0.10611074343701743,,,,1,0.18839620560335318,0.028237370394881976,0.08250606662254578,,0.0008824178248400617,0.16412971542025148,,4.5,Joseph Phelps Insignia 2011,Insignia,Napa Valley Bordeaux Blend,4.7836976,0.001985440105890139,,,0.008382969335980588,1,,1.7267506,2154,3.8474145,,False,3.507215,1,2011,0.01500110302228105,Joseph Phelps,1,0.013898080741230973
,0.14330315329378707,0.0031220730565095223,,0.22416484545738372,0.1351857633468623,,,,,0.17577271308148612,0.025288791757727132,0.10958476428348424,1,0.001248829222603809,0.13674679987511706,,4.1,Michael David Winery Earthquake Zinfandel 2013,Earthquake Zinfandel,Californian Zinfandel,4.9083304,0.0021854511395566654,,,0.0062441461130190445,,,2.5510752,2154,1.7035127,,False,2.4944494,,2013,0.033406181704651886,Michael David Winery,,0.003746487667811427
,0.14081571896397738,0.008335814230425722,,0.23310509080083358,0.10389997022923489,,,,,0.18755582018457875,0.01845787436737124,0.1211670139922596,,0.0005954153021732659,0.14944924084548972,,4.3,Hall Napa Valley Cabernet Sauvignon 2015,Napa Valley Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.781945,0.0056564453706460256,,,0.009526644834772254,,,1.586551,2151,3.4269867,,False,3.4056988,,2015,0.013694551949985114,Hall,1,0.007740398928252456
,0.14087301587301587,0.010912698412698412,,0.2152777777777778,0.12797619047619047,,,,,0.1001984126984127,0.027777777777777776,0.23809523809523808,,,0.09226190476190477,,3.8,MacMurray Pinot Noir 2014,Pinot Noir,Californian Pinot Noir,3.0247633,0.010912698412698412,,,0.010912698412698412,,1,1.5195814,2147,3.394725,,False,2.080019,,2014,0.00992063492063492,MacMurray,,0.01488095238095238
,0.07310870947234584,0.09694850603941513,,0.3075333757151939,0.06325492689129053,,,,,0.002066115702479339,0.2608073744437381,0.003973299427844882,,0.03242212333121424,0.03591862682771774,,3.8,La Crema Sonoma Coast Chardonnay 2013,Sonoma Coast Chardonnay,Californian Chardonnay,4.7617426,0.07803560076287348,,,0.040050858232676415,,,2.6866076,2143,3.1585586,1,False,,,2013,0.00047679593134138587,La Crema,,0.00540368722186904
,0.15946969696969698,0.0020833333333333333,,0.24545454545454545,0.13125,,,,,0.18428030303030302,0.029166666666666667,0.0846590909090909,,0.0005681818181818182,0.12348484848484849,,4.6,Caymus Special Selection Cabernet Sauvignon 2010,Special Selection Cabernet Sauvignon,Napa Valley Cabernet Sauvignon,4.7813034,0.0020833333333333333,,,0.007386363636363636,,,1.8908564,2137,3.3606446,,False,3.2709467,,2010,0.019318181818181818,Caymus,1,0.010795454545454546
